period,ts_code,method,obs,r2,abs_MKT,abs_SMB,abs_HML,abs_UMD,coef_l1
2023-2026YTD,601611.SH,rolling,798,0.010493990472567605,0.0673987130513337,0.06483276939937453,0.17602419376627115,0.0026316095708171054,0.31088728578779645
2023-2026YTD,601615.SH,static,790,0.043809022579997414,0.11718746608315025,0.05813854024413989,0.4852348211624888,0.2137063306007132,0.8742671580904922
2023-2026YTD,601615.SH,rolling,790,0.001064443989893027,0.018588517623335833,0.02733309134307475,0.0817291692896268,0.053759012903761526,0.1814097911597989
2023-2026YTD,601616.SH,static,798,0.0006058161378769134,0.005737801731181248,0.04668030217366703,0.009375654276558993,0.02490761596342139,0.08670137414482866
2023-2026YTD,601616.SH,rolling,798,0.0007125816800181983,0.014720747667608655,0.016475923687582095,0.01434614926150055,0.05603812176185684,0.10158094237854814
2023-2026YTD,601618.SH,static,798,0.0044988347197379985,0.02555539560951038,0.022141774276879224,0.1263578391905539,0.03222602322549218,0.2062810323024357
2023-2026YTD,601618.SH,rolling,798,0.0035376950098561233,0.03597023489863088,0.007991815856336949,0.040368914416620806,0.02873548652497841,0.11306645169656705
2023-2026YTD,601619.SH,static,798,0.0367694791604819,0.10373417513391434,0.22860988884769246,0.06553760396358227,0.060853591950034855,0.4587352598952239
2023-2026YTD,601619.SH,rolling,798,0.0013172941552985762,0.0071080452978082645,0.040810508445807143,0.055668817422311036,0.02040961107038065,0.1239969822363071
2023-2026YTD,601628.SH,static,798,0.0327266483601818,0.03803197759556485,0.2624037901240682,0.20924852404179867,0.11662856029444818,0.6263128520558798
2023-2026YTD,601628.SH,rolling,798,0.008876530321849763,0.007431844309099933,0.11301177651273392,0.08308428447137992,0.061345291707698764,0.26487319700091255
2023-2026YTD,601633.SH,static,798,0.05797277690540503,0.06463134798852288,0.29653365167967627,0.14004462531505626,0.24839144279679617,0.7496010677800515
2023-2026YTD,601633.SH,rolling,798,0.009395225707532262,0.0557569300122136,0.0737464245685899,0.1237239005300497,0.0323384357109159,0.2855656908217691
2023-2026YTD,601636.SH,static,798,0.021514020690124647,0.011800266942473048,0.14354331956819238,0.16849864554938654,0.1024384510326154,0.42628068309266737
2023-2026YTD,601636.SH,rolling,798,0.0038384355387598434,0.023065772865977913,0.04822691265748276,0.014834041409963318,0.07103110780494436,0.15715783473836836
2023-2026YTD,601658.SH,static,798,0.020636503106797877,0.09815160164738493,0.19688644306744615,0.1524494682697094,0.027579825910783496,0.475067338895324
2023-2026YTD,601658.SH,rolling,798,0.0199992361932545,0.04166616282584853,0.18485463907066205,0.07632751632285122,0.025009975041785208,0.327858293261147
2023-2026YTD,601665.SH,static,798,0.010799608701497099,0.06609019368838955,0.10907564398876653,0.06123981372782551,0.11009888932265378,0.34650454072763537
2023-2026YTD,601665.SH,rolling,798,0.001879415224617098,0.0038056490963318673,0.03964910747934234,0.026848251731986832,0.024108531269375927,0.09441153957703696
2023-2026YTD,601666.SH,static,798,0.0412403981522369,0.2660513922405245,0.14330291596734132,0.3169396933502659,0.29553020210546965,1.0218242036636012
2023-2026YTD,601666.SH,rolling,798,0.001072860225762473,0.018330677675259838,0.03473609420265872,0.004797026414493151,0.020895721056260492,0.0787595193486722
2023-2026YTD,601668.SH,static,798,0.013784406323857912,0.02211047031757455,0.13725552258794627,0.06643565139595124,0.05735029271581996,0.283151937017292
2023-2026YTD,601668.SH,rolling,798,0.01678574798962207,0.02093842391944482,0.12073497844689175,0.14197916919595271,0.06560246963434242,0.3492550411966317
2023-2026YTD,601669.SH,static,798,0.008869936698371994,0.0343798796514651,0.13992211586798442,0.07237250336624226,0.0665223801897827,0.3131968790754745
2023-2026YTD,601669.SH,rolling,798,0.0003849586030861829,0.01409290860523691,0.013377651533528375,0.009606382981429734,0.0054713662867005896,0.042548309406895614
2023-2026YTD,601677.SH,static,798,0.022605763230966747,0.10296892061684679,0.1370885131912155,0.29161958772111146,0.13133236855543615,0.6630093900846099
2023-2026YTD,601677.SH,rolling,798,0.013572924243343332,0.03405504090818816,0.08412740089995531,0.1347300567827215,0.0870586896674089,0.3399711882582739
2023-2026YTD,601678.SH,static,798,0.06882939207576988,0.07860836361200778,0.02584903439542704,0.27426130295948553,0.1643416701315997,0.54306037109852
2023-2026YTD,601678.SH,rolling,798,0.006066009143112172,0.05708405351462348,0.0255006852617417,0.14856973840569387,0.03745675404027038,0.26861123122232944
2023-2026YTD,601686.SH,static,798,0.012474659120276232,0.08961694346871639,0.09602623366694624,0.035404315068143004,0.043949159704053775,0.2649966519078594
2023-2026YTD,601686.SH,rolling,798,0.0019727455376501446,0.03272216633203263,0.054704275484823074,0.0022748807979132537,0.017003189483397827,0.10670451209816678
2023-2026YTD,601688.SH,static,798,0.02051873246758107,0.12608972605139976,0.1547636468894757,0.22267333297250183,0.08492200731268579,0.588448713226063
2023-2026YTD,601688.SH,rolling,798,0.008793337654289468,0.032895027305585474,0.031372665026051065,0.0009780463761221454,0.11631855327957653,0.1815642919873352
2023-2026YTD,601689.SH,static,798,0.02323037948232498,0.2100807183445021,0.3415971426705219,0.28712669856564316,0.2365750583991417,1.0753796179798087
2023-2026YTD,601689.SH,rolling,798,0.0032232797469170515,0.06283167323147314,0.01305349979113777,0.08635449986225344,0.01850121369487746,0.1807408865797418
2023-2026YTD,601696.SH,static,798,0.002901309775352856,0.011605827878669234,0.006562654222934252,0.07047465073414655,0.07308775835755063,0.16173089119330067
2023-2026YTD,601696.SH,rolling,798,0.003524929444149283,0.05676664285732593,0.018066368979551585,0.026574903306000066,0.07103777102114676,0.17244568616402434
2023-2026YTD,601698.SH,static,798,0.011699363690659048,0.12404057769351809,0.033776347823413155,0.4283010525712415,0.024955262963314576,0.6110732410514874
2023-2026YTD,601698.SH,rolling,798,0.0060599477836139615,0.0313110090471206,0.024463573883388844,0.2324080500464553,0.027748306807233596,0.31593093978419834
2023-2026YTD,601699.SH,static,798,0.03102994606980669,0.2926488203677211,0.2213000837436013,0.3994274028456214,0.2101413081325762,1.12351761508952
2023-2026YTD,601699.SH,rolling,798,0.0028770828922507485,0.09345429763838795,0.05787740495009812,0.1252023198674555,0.021284116321017406,0.29781813877695895
2023-2026YTD,601700.SH,static,798,0.012263624295425601,0.07908213242090595,0.08771183761184205,0.009045892509024423,0.01963532554245001,0.19547518808422243
2023-2026YTD,601700.SH,rolling,798,0.0017598205082172136,0.012754239009011901,0.043162989619143624,0.06964692615208692,0.05041517800193384,0.1759793327821763
2023-2026YTD,601702.SH,static,798,0.03917534887052487,0.26008099294340115,0.07341192031586147,0.3318661119308313,0.32619234612168746,0.9915513713117814
2023-2026YTD,601702.SH,rolling,798,0.005603156957401323,0.00535703431416925,0.01809136443735842,0.190602506329666,0.025310717087193034,0.23936162216838672
2023-2026YTD,601717.SH,static,798,0.025090024215286277,0.0813756243492658,0.10494638564241135,0.058270266463452014,0.15948943859224834,0.4040817150473775
2023-2026YTD,601717.SH,rolling,798,0.0011337689742290102,0.0031930140906360413,0.048374695569655124,0.010027298794080946,0.003320920998096705,0.06491592945246881
2023-2026YTD,601718.SH,static,798,0.015089285958692522,0.05062485590357427,0.11681930666740095,0.10380675655334765,0.07937842194483151,0.3506293410691544
2023-2026YTD,601718.SH,rolling,798,0.0020777813497300235,0.027710055025022856,0.042211885103037916,0.013952184422242544,0.015425034553791109,0.09929915910409443
2023-2026YTD,601727.SH,static,798,0.030981615860536826,0.02311660806772889,0.024948968942915692,0.4469959425413727,0.05256999714713179,0.5476315166991491
2023-2026YTD,601727.SH,rolling,798,0.01804845600047711,0.058087789546128275,0.08633028925647433,0.17420934148952755,0.14929224764406682,0.467919667936197
2023-2026YTD,601728.SH,static,798,0.0011012256470460668,0.022023961098194572,0.005575335612407809,0.04908476121848702,0.012801428752631272,0.08948548668172067
2023-2026YTD,601728.SH,rolling,798,0.004611591018104599,0.00875193101634876,0.1212287104998401,0.02102123674146565,0.011463875433263293,0.16246575369091784
2023-2026YTD,601766.SH,static,798,0.004071565005189903,0.030148904177691456,0.0010491741476729398,0.032432784481333354,0.0860833107891477,0.14971417359584543
2023-2026YTD,601766.SH,rolling,798,0.002524934122993483,0.033858353970334806,0.027349254476551284,0.018355708536816687,0.01628019762445158,0.09584351460815436
2023-2026YTD,601777.SH,static,798,0.0021714253473904543,0.06537763930723563,0.010709808122774195,0.14926852732058687,0.020223577164892793,0.2455795519154895
2023-2026YTD,601777.SH,rolling,798,0.004292824983819665,0.08711775863627404,0.15510381963239653,0.11876605286388343,0.06088587363680584,0.4218735047693598
2023-2026YTD,601778.SH,static,798,0.003121375957737871,0.02941480404387455,0.0260927861915568,0.06631368932258139,0.10426475149093345,0.2260860310489462
2023-2026YTD,601778.SH,rolling,798,0.003447472787252104,0.020404879497691104,0.09463656108449701,0.04589603944287767,0.03466055774693397,0.19559803777199977
2023-2026YTD,601788.SH,static,798,0.04584321269412461,0.2162801920503682,0.2688419629408825,0.3486132682258309,0.11301479610005995,0.9467502193171414
2023-2026YTD,601788.SH,rolling,798,0.011585161136346667,0.03605230123812676,0.13941792261133096,0.06385985877507824,0.08971398733559058,0.32904406996012653
2023-2026YTD,601789.SH,static,798,0.0039010440361236798,0.052080890527576376,0.09189685960813455,0.09198707804020918,0.02459395462715248,0.2605587828030726
2023-2026YTD,601789.SH,rolling,798,0.005413609638067252,0.02694360117063414,0.01839899927865846,0.1732823341770897,0.04369403506327762,0.2623189696896599
2023-2026YTD,601798.SH,static,798,0.012986457945037944,0.17932059415997212,0.2284815397697613,0.06712838580270584,0.1476175662954246,0.6225480860278638
2023-2026YTD,601798.SH,rolling,798,0.005039625049325869,0.07514566642084633,0.16572284727117778,0.11243925922099204,0.07418945135218413,0.4274972242652003
2023-2026YTD,601799.SH,static,798,0.04683042024386963,0.007091529304795063,0.2131916163152557,0.5193509787963514,0.03908896226727314,0.7787230866836753
2023-2026YTD,601799.SH,rolling,798,0.009697871195793684,0.09045597728029914,0.09005775732369255,0.30447378741476666,0.00014569414946566037,0.48513321616822397
2023-2026YTD,601800.SH,static,798,0.0051897473474251665,0.0075252342592249215,0.016800633295829533,0.1437068278191013,0.02241525079860595,0.1904479461727617
2023-2026YTD,601800.SH,rolling,798,0.003591652298902681,0.02327961254558594,0.0586241133411642,0.1377673512750544,0.014793157382141101,0.23446423454394566
2023-2026YTD,601801.SH,static,798,0.005478229014190594,0.015584927192878031,0.133143363585246,0.109432270152651,0.047984189138677455,0.3061447500694525
2023-2026YTD,601801.SH,rolling,798,0.0077252636919025175,0.06076112851964052,0.11828736495934254,0.08811230535610892,0.10799872173948244,0.3751595205745744
2023-2026YTD,601808.SH,static,798,0.037537825772197,0.17889951430896117,0.22833798365930416,0.14170022182935402,0.039433552528767374,0.5883712723263868
2023-2026YTD,601808.SH,rolling,798,0.005831006785661175,0.003719698830705838,0.03967091518846225,0.15368661445257684,0.006567000070815476,0.2036442285425604
2023-2026YTD,601811.SH,static,798,0.030956453899903202,0.17633475849501098,0.1312571536590557,0.04196068868961485,0.012644909596201327,0.36219751043988285
2023-2026YTD,601811.SH,rolling,798,0.008090469913756282,0.07497911274606148,0.08721768594049012,0.061398721375785684,0.08443182087356593,0.3080273409359032
2023-2026YTD,601816.SH,static,798,0.027224682075289608,0.14218074302589034,0.12911620284002828,0.06752404917321939,0.030527675253680945,0.3693486702928189
2023-2026YTD,601816.SH,rolling,798,0.0018402875787691952,0.01099352794764463,0.04077181801294213,0.012636964262109203,0.014944268888274458,0.07934657911097043
2023-2026YTD,601818.SH,static,798,0.030456614802948256,0.08180486148946081,0.20301841737079324,0.010205842853692703,0.07537602070984313,0.37040514242378986
2023-2026YTD,601818.SH,rolling,798,0.014475691212866293,0.027278173110979187,0.09453525078872194,0.007955182500259282,0.02227714984450976,0.15204575624447017
2023-2026YTD,601825.SH,static,798,0.012050528177211417,0.020639564471499013,0.07307577726572867,0.13454284622634896,0.10815386763978813,0.33641205560336473
2023-2026YTD,601825.SH,rolling,798,0.005298483029796519,0.023236228849434014,0.09527090949865762,0.005822452779385893,0.012123983285304014,0.13645357441278153
2023-2026YTD,601827.SH,static,798,0.0291530129074159,0.1037029524048468,0.0791244076927581,0.08241188349872434,0.07917441996403833,0.34441366356036757
2023-2026YTD,601827.SH,rolling,798,0.0007638956526118124,0.02015408797201515,0.02359781536066799,0.03957059769994017,0.010395223811405592,0.0937177248440289
2023-2026YTD,601828.SH,static,793,0.030286468297305857,0.2439745861018555,0.104212522476684,0.4228788244748011,0.03627596852315297,0.8073419015764935
2023-2026YTD,601828.SH,rolling,793,0.0037355341541451814,0.03788321428148455,0.038978412103240205,0.054404590288563995,0.004280312628365731,0.13554652930165448
2023-2026YTD,601838.SH,static,798,0.08708494910119946,0.2698482267839691,0.3972585768550576,0.23567565369874097,0.08021050760497395,0.9829929649427416
2023-2026YTD,601838.SH,rolling,798,0.02237935327736429,0.0298374462168996,0.1918284799387455,0.07191943303546165,0.0019332240169074545,0.29551858320801416
2023-2026YTD,601857.SH,static,798,0.007333493471488262,0.099679466910589,0.06841339022668484,0.03795825420858566,0.0035835077629589006,0.20963461910881842
2023-2026YTD,601857.SH,rolling,798,0.0043252329431241465,0.04615682710384374,0.07921480557930104,0.05784216544226903,0.03794143384290495,0.22115523196831877
2023-2026YTD,601858.SH,static,798,0.011624320618422446,0.05273442499664313,0.20377964281864325,0.28566247364784203,0.0688465713632633,0.6110231128263918
2023-2026YTD,601858.SH,rolling,798,0.0029889788195783806,0.035640517416909046,0.028480314440762173,0.15168972550043677,0.13196036929331795,0.34777092665142595
2023-2026YTD,601860.SH,static,798,0.03741973885028227,0.13763939803940667,0.1414781479431278,0.03655101263664001,0.08422445158845719,0.3998930102076317
2023-2026YTD,601860.SH,rolling,798,0.005306241970545855,0.004232778864934339,0.053247500079224255,0.0005456260772512874,0.03555026101167565,0.09357616603308554
2023-2026YTD,601865.SH,static,798,0.07887260458290768,0.01971717593199601,0.3061782148454586,0.6917022822662738,0.15697656732333842,1.174574240367067
2023-2026YTD,601865.SH,rolling,798,0.007271312793840079,0.11054056782921357,0.03554640788167451,0.29161815317963646,0.047032442243551444,0.484737571134076
2023-2026YTD,601866.SH,static,798,0.02570174054165908,0.08875459011410307,0.04478615464179217,0.10208605322664752,0.07523776674062682,0.3108645647231696
2023-2026YTD,601866.SH,rolling,798,0.0030300800742689704,0.0337681979365214,0.00566847283517332,0.09801828425193633,0.06119860289976997,0.19865355792340103
2023-2026YTD,601868.SH,static,798,0.010831913379750313,0.018075063222476234,0.09471071959243023,0.023869316312319304,0.08520132810048972,0.22185642722771548
2023-2026YTD,601868.SH,rolling,798,0.007646857605489665,0.07244294828595353,0.01518904593514897,0.04668339446375961,0.034318267125151444,0.16863365581001355
2023-2026YTD,601869.SH,static,798,0.020473615760785102,0.022400750966282634,0.2782802999304633,0.24117635295390488,0.20502349355814023,0.746880897408791
2023-2026YTD,601869.SH,rolling,798,0.0013104473481717616,0.0015962218402279828,0.061118623267641004,0.09761898645752351,0.05370512302949964,0.21403895459489214
2023-2026YTD,601872.SH,static,798,0.01062864323057311,0.16681902310294755,0.04796994487425417,0.25809175238649285,0.023482468397968637,0.4963631887616632
2023-2026YTD,601872.SH,rolling,798,0.0012037705214341665,0.021036764066246345,0.08105418601080504,0.03186086782393119,0.016231864682415175,0.15018368258339773
2023-2026YTD,601877.SH,static,798,0.05932321355003112,0.036006934708956134,0.08946629356794501,0.5013490703212145,0.05609649081511145,0.682918789413227
2023-2026YTD,601877.SH,rolling,798,0.005097224327534455,0.003133839211215527,0.03612292483154534,0.12231207049149008,0.06323015364059437,0.2247989881748453
2023-2026YTD,601878.SH,static,798,0.08328343099996971,0.31061513891222536,0.16165425606675138,0.2863259315990239,0.10829622599200486,0.8668915525700055
2023-2026YTD,601878.SH,rolling,798,0.00503249439036102,0.002477469023451563,0.04018777696542175,0.01198505149746247,0.08260627383196395,0.13725657131829974
2023-2026YTD,601880.SH,static,798,0.03244049889994105,0.04265635220209524,0.17884688764674372,0.1403040737075928,0.017268006348743294,0.37907531990517507
2023-2026YTD,601880.SH,rolling,798,0.01413847930166312,0.09649049282965702,0.042752486990002475,0.10063325178806258,0.009144688871160843,0.24902092047888294
2023-2026YTD,601881.SH,static,798,0.013345572974884923,0.13194600161888287,0.06452896054083317,0.27226785384035046,0.07643763557814384,0.5451804515782104
2023-2026YTD,601881.SH,rolling,798,0.005801937312627459,0.024417370070836636,0.07802056549089957,0.0879789992242213,0.13034708096389377,0.32076401574985125
2023-2026YTD,601882.SH,static,798,0.02794413434810117,0.07951526023986258,0.19876691157857096,0.005151751610587646,0.006323424957413011,0.2897573483864342
2023-2026YTD,601882.SH,rolling,798,0.008915121391880776,0.0259341406814607,0.07541404132443326,0.18860791524198994,0.0009064758612326506,0.29086257310911656
2023-2026YTD,601886.SH,static,798,0.007646041553957428,0.046821766742528456,0.07984308840203272,0.1726320321006622,0.058313925788795254,0.3576108130340186
2023-2026YTD,601886.SH,rolling,798,0.0137965857116491,0.07935321129891652,0.021738239543881606,0.1284230342637574,0.020083183887917206,0.24959766899447275
2023-2026YTD,601888.SH,static,798,0.08226420658311095,0.2498477924556345,0.2526294610050057,0.49311055233126344,0.004264075925144571,0.9998518817170482
2023-2026YTD,601888.SH,rolling,798,0.006106192662308274,0.022697859741123955,0.13957185862686358,0.05323353561709805,7.083423489548423e-05,0.21557408821998106
2023-2026YTD,601890.SH,static,798,0.01773704314592972,0.07510407385624798,0.16675292395240043,0.1961702262869014,0.20884900747385843,0.6468762315694083
2023-2026YTD,601890.SH,rolling,798,0.002319901900988963,0.04526443803535871,0.019574648880978103,0.06668062069675552,0.03223382206051328,0.16375352967360562
2023-2026YTD,601898.SH,static,798,0.047068556594838884,0.3391743819042069,0.18439489483093807,0.18886013207815802,0.0947921983346671,0.8072216071479701
2023-2026YTD,601898.SH,rolling,798,0.0020002974442531185,0.010149501234995778,0.01418335118115737,0.11922956355302458,0.0364327702932205,0.17999518626239824
2023-2026YTD,601899.SH,static,798,0.013169811965179967,0.11441913815824659,0.15137039158606524,0.2922819879490253,0.15655492126840354,0.7146264389617406
2023-2026YTD,601899.SH,rolling,798,0.004877230829379409,0.04371060980916529,0.05554410751414795,0.10718431552475785,0.0285752459825253,0.2350142788305964
2023-2026YTD,601900.SH,static,798,0.007163654615499504,0.03737865116838157,0.1267938560666817,0.2975046960862094,0.10940699826491554,0.5710842015861882
2023-2026YTD,601900.SH,rolling,798,0.006216346853164745,0.09112897369425194,0.11560361822290205,0.16164667735786878,0.13593500634790234,0.5043142756229251
2023-2026YTD,601901.SH,static,798,0.025473660103301654,0.03264105885154235,0.05603637106053856,0.30980715954651283,0.08725698285996682,0.4857415723185606
2023-2026YTD,601901.SH,rolling,798,0.006501151400960525,0.022209799873852368,0.02949520842611349,0.0036751667353686094,0.12804126050925305,0.1834214355445875
2023-2026YTD,601908.SH,static,798,0.0420019266849867,0.11511625486430799,0.11546038356629104,0.629995113686178,0.1205054458587035,0.9810771979754805
2023-2026YTD,601908.SH,rolling,798,0.007330611261830211,0.038936103670594024,0.07958688315548669,0.21848239735358496,0.07188386750269864,0.40888925168236434
2023-2026YTD,601916.SH,static,792,0.02936912553706128,0.06770280053372707,0.14988975142229846,0.020769699530692635,0.11263818669572537,0.35100043818244353
2023-2026YTD,601916.SH,rolling,792,0.01360366094341181,0.0038977851909686306,0.0990149620229354,0.015374859397370374,0.007188896617846547,0.12547650322912096
2023-2026YTD,601918.SH,static,798,0.04417668777048822,0.2732268322475177,0.06926785571262281,0.09998253160836995,0.10425474357115352,0.546731963139664
2023-2026YTD,601918.SH,rolling,798,0.0024931409079613776,0.02856618620624145,0.07406382029252204,0.0992400578277152,0.005479600053346719,0.2073496643798254
2023-2026YTD,601919.SH,static,798,0.12644693461221135,0.4338261470571743,0.4327418420691158,0.13266356431587265,0.001206719295527972,1.0004382727376908
2023-2026YTD,601919.SH,rolling,798,0.002705970157418025,0.012598245371240945,0.011664670579339734,0.0994903057793044,0.028966932353745006,0.1527201540836301
2023-2026YTD,601921.SH,static,798,0.004187148559166132,0.009029885245959136,0.04351532777520982,0.04766200300895813,0.11757909143678698,0.21778630746691408
2023-2026YTD,601921.SH,rolling,798,0.0014068941001503799,0.0019983945585599974,0.06040218777970001,0.0017277147154544942,0.03287112381836756,0.09699942087208208
2023-2026YTD,601928.SH,static,798,0.02697128568176288,0.18411954711988848,0.06871814842942274,0.09616114533098233,0.1220487036775398,0.4710475445578333
2023-2026YTD,601928.SH,rolling,798,0.005489525506286674,0.036403510462121036,0.07296254441585637,0.12532711718889092,0.12690511621373646,0.3615982882806048
2023-2026YTD,601929.SH,static,798,0.009072456297195886,0.012129304812693002,0.11818388914490549,0.33523074730201036,0.05962856615006338,0.5251725074096723
2023-2026YTD,601929.SH,rolling,798,0.006962344253543362,0.031245427283063613,0.06966583602126791,0.2386216978156703,0.07317068856392533,0.4127036496839272
2023-2026YTD,601933.SH,static,798,0.00926588492131053,0.18658570291475318,0.01933551646642878,0.21609118661329121,0.010289202824986708,0.4323016088194599
2023-2026YTD,601933.SH,rolling,798,0.0012042383776013077,0.022033031208622697,0.0524603930793269,0.0005808121154057874,0.054062269309629006,0.12913650571298438
2023-2026YTD,601939.SH,static,798,0.0750000603730191,0.2330560247241363,0.2987325992026875,0.14773000222169308,0.07085567208421785,0.7503742982327347
2023-2026YTD,601939.SH,rolling,798,0.010217787120771371,0.015570873609489673,0.0958067902144986,0.023011595101683106,0.06303446283461671,0.1974237217602881
2023-2026YTD,601949.SH,static,798,0.01035198565103812,0.16616754396278638,0.047128066835037744,0.24920934538102385,0.12483175196938386,0.5873367081482318
2023-2026YTD,601949.SH,rolling,798,0.002654510741033733,0.026252950965567443,0.022662614603881095,0.18975436465615547,0.08343721917240093,0.32210714939800494
2023-2026YTD,601952.SH,static,798,0.11301844825531726,0.056712918959865015,0.1507058431611831,0.44638773192882064,0.01238986175642909,0.6661963558062979
2023-2026YTD,601952.SH,rolling,798,0.010412832597241128,0.027715115883002774,0.005419490990144191,0.05505550981906529,0.12212077091056281,0.21031088760277505
2023-2026YTD,601956.SH,static,798,0.002652390533037341,0.02408231755156158,0.004338069206327674,0.15133146731480424,0.012901912884741493,0.19265376695743497
2023-2026YTD,601956.SH,rolling,798,0.0008902964294337234,0.03964573621690371,0.01741405842056957,0.003109787975662026,0.0031000942707330105,0.06326967688386832
2023-2026YTD,601958.SH,static,798,0.01912434614516889,0.013637579385433862,0.21237413782313436,0.03851706037687667,0.18992519691717433,0.45445397450261926
2023-2026YTD,601958.SH,rolling,798,0.004596153440482809,0.017597422299543294,0.10581615247186468,0.0147268995905515,0.07252224060024041,0.2106627149621999
2023-2026YTD,601963.SH,static,798,0.014663653722356895,0.05886578190720286,0.08446146835212226,0.11007346868554864,0.1157146033148118,0.3691153222596856
2023-2026YTD,601963.SH,rolling,798,0.005651112772187661,0.040277945404161145,0.08450558578683677,5.555654210304573e-05,0.05298691604144884,0.1778260037745498
2023-2026YTD,601965.SH,static,798,0.00803961617521165,0.0006328126885050828,0.12161443104326823,0.12830237007925793,0.03258078821942348,0.2831304020304547
2023-2026YTD,601965.SH,rolling,798,0.0027750110390548643,0.032317333652877415,0.05524662550808021,0.07755593884757792,0.0003789894042067953,0.16549888741274235
2023-2026YTD,601966.SH,static,798,0.06472622094459157,0.02176910896999315,0.10643544700327766,0.42575484278655723,0.08221670286317438,0.6361761016230024
2023-2026YTD,601966.SH,rolling,798,0.007645627222971796,0.02038497191699148,0.05263220654869967,0.11919586516713117,0.016678793253722363,0.2088918368865447
2023-2026YTD,601968.SH,static,798,0.03859611528369189,0.01109021252538113,0.0030663050143439965,0.44309265126354686,0.018794887355026615,0.4760440561582986
2023-2026YTD,601968.SH,rolling,798,0.0041126643901349125,0.04804645087583506,0.05070286020643068,0.06344366512564578,0.012014312766220205,0.1742072889741317
2023-2026YTD,601969.SH,static,790,0.01499880935079767,0.01793135537113765,0.1167234981712979,0.23889510090779376,0.11892191824114641,0.4924718726913757
2023-2026YTD,601969.SH,rolling,790,0.004015216297435842,0.012916921479501419,0.04489028827520494,0.12604275809917903,0.06620805869245945,0.25005802654634485
2023-2026YTD,601975.SH,static,798,0.008830128483170774,0.05932931643358744,0.13430339769096644,0.049156166192762335,0.0560598199797263,0.2988487002970425
2023-2026YTD,601975.SH,rolling,798,0.003406380335428394,0.05084361038450818,0.03270730188424399,0.006456796221062605,0.07025330728422645,0.16026101577404123
2023-2026YTD,601985.SH,static,798,0.08443559583386862,0.34270433165034464,0.2297310580081486,0.28881602088123365,0.003201981289899066,0.8644533918296259
2023-2026YTD,601985.SH,rolling,798,0.0006429885966974247,0.0055125930358271725,0.0023860887292717547,0.04876881915711119,0.00041387110007249945,0.05708137202228262
2023-2026YTD,601988.SH,static,798,0.036510043446913776,0.14146544381209658,0.18975279814176096,0.03768899349185693,0.040289536927199505,0.40919677237291396
2023-2026YTD,601988.SH,rolling,798,0.012790810801872277,0.0028231354140282328,0.11237001803137248,0.0033102533264615305,0.05749333766302884,0.17599674443489108
2023-2026YTD,601989.SH,static,622,0.017643051311868718,0.13474036399358794,0.023292832372009367,0.19890737252066676,0.009119389295304085,0.36605995818156817
2023-2026YTD,601989.SH,rolling,622,0.001649191914963155,0.01258443283872894,0.02496334110700079,0.044340576690654165,0.05972266170170066,0.14161101233808454
2023-2026YTD,601990.SH,static,798,0.04785923430021688,0.1537619210475178,0.13150915645830497,0.1346726765179724,0.15105253927851425,0.5709962933023094
2023-2026YTD,601990.SH,rolling,798,0.009693903523910086,0.0050282109195046235,0.08476562682472036,0.008168311573452377,0.0420277668965312,0.13998991621420856
2023-2026YTD,601991.SH,static,798,0.011716573733276947,0.04392623816852278,0.11684000868507592,0.19223737385081902,0.0955971819267796,0.4486008026311973
2023-2026YTD,601991.SH,rolling,798,0.0021309782679137523,0.04128318793956159,0.04873533499786694,0.058765735990221696,0.055781280994372344,0.2045655399220226
2023-2026YTD,601992.SH,static,798,0.0037730815494335657,0.06744028118945454,0.07354850833499886,0.08030734975248842,0.05684721394622423,0.278143353223166
2023-2026YTD,601992.SH,rolling,798,0.013977063345374297,0.07247922175904133,0.023137401871125528,0.10277285958367526,0.0588728661609686,0.2572623493748107
2023-2026YTD,601995.SH,static,778,0.0072159930929018845,0.06981275692068399,0.14621054971202058,0.09629916377491965,0.017649261086338266,0.3299717314939625
2023-2026YTD,601995.SH,rolling,778,0.01015131275846981,0.02568240068262033,0.1114948251408871,0.03968261816162667,0.12775706567681788,0.304616909661952
2023-2026YTD,601996.SH,static,798,0.012033185188922046,0.0026640557889212185,0.043031906437731436,0.20850638617910125,0.01023553343173996,0.26443788183749384
2023-2026YTD,601996.SH,rolling,798,0.011230120700492896,0.06865057288772924,0.0463793755633092,0.01522766263363033,0.09521241382246386,0.22547002490713264
2023-2026YTD,601997.SH,static,798,0.031402506706007305,0.05899373472161637,0.12910828009428502,0.08642462199128058,0.08951087822931396,0.36403751503649595
2023-2026YTD,601997.SH,rolling,798,0.010507405563619177,0.025812892724080105,0.0499784219442337,0.01934636655566756,0.04069012269900842,0.1358278039229898
2023-2026YTD,601998.SH,static,798,0.028523006123871042,0.12400334006284236,0.2559314947042099,0.04843552547172104,0.12226123260687664,0.5506315928456499
2023-2026YTD,601998.SH,rolling,798,0.017508660570208612,0.03662941095115091,0.19627594797602116,0.032658551547074144,0.06907217974569271,0.3346360902199389
2023-2026YTD,601999.SH,static,798,0.013238703009439856,0.14888977612408724,0.20381034362635875,0.10665930909525687,0.14440635432211152,0.6037657831678145
2023-2026YTD,601999.SH,rolling,798,0.004485535324079248,0.00521544152884238,0.04795434523219199,0.15961729114202006,0.0996284991638154,0.31241557706686984
